LIMIT_BAL,EDUCATION,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,TOTAL_BILL,TOTAL_PAID,PAYMENT_RATIO,CREDIT_UTILIZATION,AVG_DELAY,MAX_DELAY,MISSED_PAYMENTS,BILL_TREND,RISK_SCORE,DEFAULT
0.25157905836697364,1.553399115416297,-0.1617274527354625,-0.5096754294844392,-0.4087558993077041,2.2663985037625785,-0.35245345690250957,-0.3202774342191409,-0.3278809200630848,-0.5466507064044936,-0.554839094240747,-0.599405178019074,-0.6346816613646498,-0.6342047999178851,-0.591282318069648,-0.20334164489613218,-0.2568080040693071,-0.29436327732835216,-0.28935020536658856,-0.07017307474419489,-0.29006693698983294,-0.7217133368917416,-0.6579993548242211,-0.3555652292853238,-0.9313088795986612,0.09319007383800111,1.3119043965984567,0.10636890381555363,-0.15081727188298144,0.33623454530347124,0
0.7139940159603755,-1.1330786797599788,1.6817176502836986,-0.5096754294844392,-0.4087558993077041,-0.3952003669979092,-0.35245345690250957,-0.3202774342191409,2.6541380849681615,-0.5305274286500758,-0.387987948145411,-0.535553481659228,-0.5414169973549569,-0.297922876867679,-0.4245428007166794,0.9734023114468286,0.17470904820132033,0.18972919385158793,1.1134456513957955,-0.3145615546267034,-0.08925264951439428,-0.5394751408861013,1.2908674858654348,1.0743540616181075,-0.9525211301559157,0.09319007383800111,1.3119043965984567,0.10636890381555363,-0.4962610235197022,0.09780906550447836,0
3.5655529211196866,0.2101602178281591,0.5973381779194862,-0.5096754294844392,-0.4087558993077041,-0.3952003669979092,-0.35245345690250957,-0.3202774342191409,-0.3278809200630848,-0.5322103296951498,-0.6009923987274396,-0.5854993132058826,-0.5727485808505516,-0.5574117433417786,-0.6057296084430913,-0.2821048473860823,0.024454064961417294,0.07155684913486283,0.1059652035660409,-0.12692245958582607,-0.2937753149902188,-0.6996021387566652,-0.10762914501785367,0.6156824459905273,-1.0246116132761627,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,-0.07481096008726909,-0.8815366844077717,0
-0.7503200164187304,0.2101602178281591,-0.5954792416811474,1.2410175488582884,2.2056684994062556,2.2663985037625785,-0.35245345690250957,-0.3202774342191409,2.6541380849681615,0.19611938469107257,0.25367918350575097,0.2676002751938568,0.3636572279156552,-0.07027222755708926,-0.03481833356964813,-0.14942563951633478,-0.2573282175138769,-0.12700445979866468,-0.11719672083141122,-0.2164923411907048,-0.2937753149902188,0.30682251544108263,-0.5202928068859254,-0.7525219254036379,1.3551467153065426,1.6601028197866923,1.3119043965984567,2.0347348852455465,0.7006903230190096,2.1955502002006124,1
0.6369248563614751,-1.1330786797599788,-0.7039171889175687,-0.5096754294844392,-0.4087558993077041,-0.3952003669979092,-0.35245345690250957,-0.3202774342191409,-0.3278809200630848,0.2651318993217246,0.24934046397840443,0.23676239882056174,0.253585041178033,0.2705955822193013,0.277585443634495,-0.16148738568631182,-0.1272748563714334,-0.12700445979866468,-0.11719672083141122,-0.11842312775470619,-0.12521267860904475,0.4248368093406203,-0.2825307917606749,-0.710359122419666,-0.341552377811502,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,0.16635608014556785,-0.5007566202177389,0
-0.9044583356165309,1.553399115416297,-1.354544872336096,1.2410175488582884,2.2056684994062556,-0.3952003669979092,-0.35245345690250957,-0.3202774342191409,-0.3278809200630848,-0.010008849765238729,-0.28263709826294814,-0.2740079413903935,-0.22679632699314484,-0.1788541906867467,-0.14695682551589845,-0.3424135782359676,-0.19230153694265514,-0.2347948846482939,-0.23196571052152945,-0.2295682363155046,-0.2319690149837883,-0.17417718600833382,-0.6668584326480661,-0.7525910320704488,1.510182772149788,0.48491826032517393,1.3119043965984567,0.7491575642922179,0.364880618176135,1.403409954285024,0
-1.1356658144132319,-1.1330786797599788,-1.2461069250996748,-0.5096754294844392,-0.4087558993077041,2.2663985037625785,2.455632192141047,2.672323175379462,2.6541380849681615,-0.48825132578390457,-0.4393786066246611,-0.4280244005856168,-0.38885999115255954,-0.36994924114775146,-0.33332854929967853,-0.14942563951633478,-0.2573282175138769,-0.21210216362731932,-0.30847837031494163,-0.20668541984710492,-0.2937753149902188,-0.4793218630238262,-0.661972911789328,-0.6807902845250161,0.9125270102038583,1.8559669130302785,1.3119043965984567,2.0347348852455465,-0.5879029194562468,2.0773087111520585,1
1.1764089735537773,-1.1330786797599788,1.464841755810856,-0.5096754294844392,-0.4087558993077041,-0.3952003669979092,-0.35245345690250957,-0.3202774342191409,-0.3278809200630848,2.740611477712344,2.769392327700235,2.125971402695203,0.41479434882170263,-0.5679970876129714,2.6281981806200356,0.28226425590714377,0.176182986294268,4.011013218376049,0.9667326262419277,12.473598497951889,2.5156019580293485,2.427769887746792,2.9875437398270335,0.11938377907253722,0.9713385399781405,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,1.8369945553144933,-0.3201373297083024,0
1.4846856119493785,-1.1330786797599788,1.464841755810856,1.2410175488582884,-0.4087558993077041,-0.3952003669979092,-0.35245345690250957,-0.3202774342191409,-0.3278809200630848,-0.6969310553730699,-0.6922599616004248,-0.6791657601341152,-0.6737179872567813,-0.6642513982528857,-0.6538872430212357,-0.3424135782359676,-0.2573282175138769,-0.297199867455974,-0.30847837031494163,-0.3145615546267034,-0.2937753149902188,-0.8338543015251852,-0.8557652391859364,-0.8296163677292568,-1.0744037996730313,-0.10267401940558525,0.6503034416074925,0.10636890381555363,-0.44070731926174517,0.17229898720016099,0
0.09744073916917302,-1.1330786797599788,-0.7039171889175687,1.2410175488582884,-0.4087558993077041,-0.3952003669979092,-0.35245345690250957,-0.3202774342191409,-0.3278809200630848,-0.6969310553730699,-0.6922599616004248,-0.6791657601341152,-0.6737179872567813,-0.6642513982528857,-0.6538872430212357,-0.3424135782359676,-0.2573282175138769,-0.297199867455974,-0.30847837031494163,-0.3145615546267034,-0.2937753149902188,-0.8338543015251852,-0.8557652391859364,-0.8296163677292568,-1.0744037996730313,-0.10267401940558525,0.6503034416074925,0.10636890381555363,-0.44070731926174517,0.17229898720016099,0
-0.2879050588253285,1.553399115416297,0.3804622834466437,-0.5096754294844392,-0.4087558993077041,-0.3952003669979092,-0.35245345690250957,-0.3202774342191409,-0.3278809200630848,-0.1763446175751249,-0.3034882260885456,-0.32627381877634737,-0.3534740976458839,-0.47026345867428787,-0.638282155858283,-0.16148738568631182,-0.19069754548856502,-0.24046806490353753,-0.18095727065925468,-0.25375864229638423,1.6033409699344348,-0.4194052493617736,0.5066762477598654,0.03363266288325502,-0.3117975757056795,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,1.0370922848369157,-0.6149917941370071,0
-0.3649742184242288,0.2101602178281591,0.3804622834466437,-0.5096754294844392,-0.4087558993077041,-0.3952003669979092,-0.35245345690250957,-0.3202774342191409,-0.3278809200630848,-0.6926423720646557,-0.6878229539284458,-0.6746121297911427,-0.6737179872567813,-0.6538632964215289,-0.648584869318555,-0.3233560192874038,-0.2436292634735395,-0.297199867455974,-0.26818170282374454,-0.29390164032951965,-0.2937753149902188,-0.8318331892552849,-0.8173324750971972,1.2841712364226547,-1.0675977784174082,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,-0.44070731926174517,-1.000960544903225,1
-0.7503200164187304,0.2101602178281591,-1.0292310306268324,2.1163640380296522,-0.4087558993077041,-0.3952003669979092,2.455632192141047,2.672323175379462,2.6541380849681615,-0.13930722280087723,-0.09628277603983122,-0.030417538486571027,0.009860427868226034,0.10671998845564937,0.11817863928175251,-0.22137395542024788,-0.10204450430979939,-0.297199867455974,-0.0788766303848773,-0.3145615546267034,-0.19151398225230654,0.05930557117977638,-0.5101960637778669,-0.7274096383216396,0.44261607827848626,1.8559669130302785,1.3119043965984567,2.0347348852455465,-0.6351650260637625,1.9718096353587513,1
2.178308048339481,-1.1330786797599788,0.48890023068306493,-0.5096754294844392,-0.4087558993077041,-0.3952003669979092,-0.35245345690250957,-0.3202774342191409,-0.3278809200630848,-0.62212338956301,-0.4195805660629828,-0.6579395022379173,-0.6650190845510139,-0.6642513982528857,-0.6538872430212357,0.8292644447156029,-0.19347201719293713,-0.26543005802660957,-0.30847837031494163,-0.3145615546267034,-0.23039576371089734,-0.7470769773213047,-0.13306642362234966,1.2963472714489868,-1.0427455562827113,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,-0.2230726228368275,-0.99696546245086,1
-0.5961816972209297,-1.1330786797599788,-1.354544872336096,-0.5096754294844392,-0.4087558993077041,-0.3952003669979092,-0.35245345690250957,-0.3202774342191409,-0.3278809200630848,-0.6325465186163711,-0.5929889355216548,-0.6791657601341152,-0.5898667786751154,-0.5597129051398639,-0.5147502723167156,0.004783785266821782,-0.2573282175138769,0.009038402722077888,-0.23196571052152945,-0.1808605269756253,-0.1814002240694361,-0.7305138642228737,-0.3346430142538805,0.47533428583986975,-0.9381688834306845,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,-0.5807958357558686,-0.8378296227750562,0
-0.9044583356165309,1.553399115416297,-1.354544872336096,-0.5096754294844392,-0.4087558993077041,-0.3952003669979092,-0.35245345690250957,-0.3202774342191409,-0.3278809200630848,-0.050642766934200806,-0.10519891487434593,-0.16006631125784945,-0.22375171104612623,-0.1739560034308221,-0.14972547001255135,-0.22342445226914398,-0.19550951985083542,-0.24041133310098511,-0.21717326296146977,-0.24512855151401639,-0.23775633216620862,-0.11372976835435357,-0.6117823275005595,-0.739228122779855,1.3871072211106061,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,0.2531809526851894,-0.07996362972857109,0
-0.8273891760176306,-1.1330786797599788,-0.9207930833904111,1.2410175488582884,-0.4087558993077041,-0.3952003669979092,-0.35245345690250957,-0.3202774342191409,-0.3278809200630848,-0.6984103796788204,-0.6982274560959661,-0.6754335124795903,-0.6746034112821898,-0.6621639157646225,-0.6570585994446744,-0.3424135782359676,-0.2139770971330624,-0.297199867455974,-0.27659809540101987,-0.3145615546267034,-0.23758776952982744,-0.8338543015251852,-0.787367947163604,-0.8296163677292568,-1.0744037996730313,-0.10267401940558525,0.6503034416074925,0.10636890381555363,-0.43754861539491036,2.5201206315577966,1
-0.9044583356165309,1.553399115416297,-0.5954792416811474,-0.5096754294844392,-0.4087558993077041,-0.3952003669979092,-0.35245345690250957,-0.3202774342191409,-0.3278809200630848,-0.3910095033003998,-0.4656636647320809,-0.4318431095757678,-0.39600551837515424,-0.35308501254178287,-0.32472058186463043,-0.26401222813111674,-0.20097176101881806,-0.24046806490353753,-0.2128375455731764,-0.2491820790027043,-0.23691351898430274,-0.45867460201298343,-0.6371544658269389,-0.6718088060097281,0.09075621543582997,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,-0.3252566929289333,-0.4029916745428909,0
-0.9044583356165309,1.553399115416297,1.2479658613380136,-0.5096754294844392,-0.4087558993077041,-0.3952003669979092,-0.35245345690250957,-0.3202774342191409,-0.3278809200630848,-0.6881093966690534,-0.6443093881833103,-0.6299404397176779,-0.6420291274000569,-0.16407744456904128,-0.6495748694719036,-0.13645926238360945,-0.10902403469111052,-0.18124006303879392,1.631755160946335,-0.29775902939133564,-0.2937753149902188,-0.7023034915563481,0.4199093973086781,1.668327013487558,-1.0408048462184036,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,-0.4251901865159192,-1.05719423128677,0
-0.9044583356165309,-1.1330786797599788,-1.0292310306268324,-0.5096754294844392,-0.4087558993077041,-0.3952003669979092,-0.35245345690250957,-0.3202774342191409,-0.3278809200630848,-0.48888919956711807,-0.45952767627431246,-0.4270445054485214,-0.3955550394850341,-0.3622239122541791,-0.4625990777979447,-0.25195048196113967,-0.19230153694265514,-0.24046806490353753,-0.24471782048709814,-0.20995439362830487,-0.2937753149902188,-0.5100172097926883,-0.6538303770247648,-0.6600273350795645,-0.2820370958176685,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,-0.28557547560182106,-0.49464412774510813,0
0.48278653716367453,-1.1330786797599788,-0.9207930833904111,-0.5096754294844392,-0.4087558993077041,-0.3952003669979092,-0.35245345690250957,-0.3202774342191409,-0.3278809200630848,-0.4710151618545185,-0.4498392734462571,-0.4879997470648944,-0.43544572189291075,-0.42908909935854583,-0.03433172332478186,0.6991182035415506,0.31841801226372035,0.5730092518958485,0.6037438160720149,2.1235698503434697,-0.2937753149902188,-0.45367760647114197,2.3064369918408367,1.3456168778816515,-0.8873479691568047,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,-1.2413202981093605,-0.9676011119130532,0
-0.9044583356165309,0.2101602178281591,-0.2701653999718837,2.1163640380296522,-0.4087558993077041,-0.3952003669979092,-0.35245345690250957,-0.3202774342191409,-0.3278809200630848,-0.2827473933281852,-0.2763887804970284,-0.3606710201329153,-0.3205736049122847,-0.2826365877803975,-0.2565448085925049,-0.23880317863586473,-0.19230153694265514,-0.24046806490353753,-0.24471782048709814,-0.2491820790027043,-0.2535450324405786,-0.324786902112806,-0.6429519505793081,-0.716773012443219,0.5030929103705437,0.09319007383800111,1.3119043965984567,0.10636890381555363,-0.17071710624404068,0.7404283703884976,1
-0.5191125376220294,-1.1330786797599788,-0.37860334720830496,-0.5096754294844392,-0.4087558993077041,-0.3952003669979092,-0.35245345690250957,-0.3202774342191409,-0.3278809200630848,0.5657333126067416,0.48819469659876624,0.5151534893138737,0.5838637364102265,0.6293795802807852,0.6144707500544961,-0.16010028487676448,-0.10512243385683721,-0.10987145542782888,-0.10418956866653116,-0.10534723262990638,-0.15308170115739886,0.8361118564873333,-0.25829860830133433,-0.7366213997663194,1.3301681175688744,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,0.24816651029658915,-0.09409401543573233,0
2.563653846333983,0.2101602178281591,2.0070314919929624,-0.5096754294844392,-0.4087558993077041,-0.3952003669979092,-0.35245345690250957,-0.3202774342191409,-0.3278809200630848,-0.5486050431019989,-0.6339610506698656,-0.3517366821182223,-0.5568886171673576,0.5099821567001265,-0.5031890840852378,-0.09201172774724403,0.7322478074189755,0.12948001954090044,4.246511548836367,-0.2504242890395603,2.604490654947688,-0.4131133625530003,2.9875437398270335,2.1979136467834346,-1.0179100193736887,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,-0.3637928801043178,-1.1066265929149997,0
2.563653846333983,-1.1330786797599788,2.440783280938647,-0.5096754294844392,-0.4087558993077041,-0.3952003669979092,-0.35245345690250957,-0.3202774342191409,-0.3278809200630848,-0.5108754874140514,-0.6219698970247073,-0.2305755304609022,-0.6243206468918874,-0.6642513982528857,-0.565072483501334,-0.040508071601442035,1.0942730137191574,-0.11679273533922611,-0.30847837031494163,0.03149200985112366,-0.25062328007663826,-0.6410750820416334,0.610705271911927,1.1469472802706582,-1.003539746774899,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,-0.10841167247072427,-0.96315117938799,0
-0.05669758002862759,-1.1330786797599788,-0.5954792416811474,-0.5096754294844392,-0.4087558993077041,-0.3952003669979092,-0.35245345690250957,-0.3202774342191409,-0.3278809200630848,-0.28618105433144087,-0.6940993540214034,-0.6867599474466043,-0.6880556429664659,-0.688709460792536,-0.6855001292739269,-0.3345131344946326,-0.24016117384307434,-0.27473407364520913,-0.2724536596622101,-0.26278100993249615,-0.2937753149902188,-0.7526656333637025,-0.7945333777564197,-0.6038824392402097,-0.5855161514944722,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,0.8286573134241544,-0.5768516521259854,0
0.868132335158176,0.2101602178281591,0.48890023068306493,-0.5096754294844392,-0.4087558993077041,-0.3952003669979092,-0.35245345690250957,-0.3202774342191409,-0.3278809200630848,1.8342471188964473,1.853796136958447,1.9207554225867471,1.973389173617929,2.1941367292388736,2.3230432180980385,0.1416242955652114,0.0920818127554879,0.06021048862437555,0.09958914858325656,0.10386708936689062,0.08476017877643773,2.701401712227509,0.49664464492992333,-0.7332340068020187,0.6471370141264597,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,-0.08179959239264109,-0.2590499809026963,0
-0.8273891760176306,0.2101602178281591,-1.4629828195725174,-0.5096754294844392,-0.4087558993077041,-0.3952003669979092,-0.35245345690250957,-0.3202774342191409,-0.3278809200630848,-0.4926214397880481,-0.5545723121338875,-0.5196734163492415,-0.5801115806407905,-1.1299901093153808,-0.34077871994521725,-0.25195048196113967,-0.1915212167758005,-0.18129679484134634,-0.30847837031494163,2.802143427844956,-0.25910759944115735,-0.7291107836072687,0.8687910538095277,2.1979136467834346,-0.4259418365020721,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,-0.5830858960593237,-1.1066265929149997,0
-0.9044583356165309,-1.1330786797599788,-1.1376689778632536,1.2410175488582884,-0.4087558993077041,-0.3952003669979092,-0.35245345690250957,-0.3202774342191409,-0.3278809200630848,-0.6969310553730699,-0.6813078540556666,-0.6791657601341152,-0.6737179872567813,-0.6642513982528857,-0.6538872430212357,-0.2953727681730571,-0.2573282175138769,-0.297199867455974,-0.30847837031494163,-0.3145615546267034,-0.2937753149902188,-0.8338543015251852,-0.8433885863438,1.7056553061943995,-1.0744037996730313,-0.10267401940558525,0.6503034416074925,0.10636890381555363,-0.44070731926174517,-0.24190406794793892,1
0.868132335158176,-1.1330786797599788,-0.4870412944447262,-0.5096754294844392,-0.4087558993077041,2.2663985037625785,-0.35245345690250957,-0.3202774342191409,-0.3278809200630848,-0.6901723076275311,-0.5648364026662185,-0.6122879170273571,-0.5187532490554662,-0.36878222337872246,-0.49486637093166297,0.20488815422674103,-0.2573282175138769,0.2687565948071319,0.2016060283078061,0.3081779506918877,-0.24989284198565315,-0.6636427039914248,0.3479293899899379,1.0057550409224933,-1.0698069442590585,0.09319007383800111,1.3119043965984567,0.10636890381555363,-0.7952323445156161,0.08077206634342743,0
1.4846856119493785,-1.1330786797599788,-0.2701653999718837,-0.5096754294844392,-0.4087558993077041,-0.3952003669979092,-0.35245345690250957,-0.3202774342191409,-0.3278809200630848,2.2707835069190474,2.414993360482674,2.3022372455915323,9.092338141695567,2.556865576097075,2.3534311889067556,0.2606737302628849,0.04612962515182454,0.04319094785864462,11.732063859175017,1.5160637628452704,-0.0690251331486534,2.701401712227509,2.9875437398270335,-0.4573714218895771,0.49549844084116784,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,1.1166916222811527,-0.3405613314120569,0
-0.7503200164187304,-1.1330786797599788,-1.1376689778632536,-0.5096754294844392,-0.4087558993077041,-0.3952003669979092,-0.35245345690250957,-0.3202774342191409,-0.3278809200630848,0.21944927901754077,0.24848395300375026,0.24235356519104703,0.31576666176943885,0.39950995352204177,0.45306716573144035,-0.16148738568631182,-0.062248175800211684,-0.06788992153902591,-0.14907699574533295,-0.13149902287950602,-0.15330645133924042,0.4899701781590067,-0.23882166514449873,-0.7076819252128382,1.4186158702752347,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,-0.3794679480434855,-0.07752699527152476,0
-1.212734974012132,0.2101602178281591,-1.4629828195725174,-0.5096754294844392,-0.4087558993077041,-0.3952003669979092,-0.35245345690250957,-0.3202774342191409,-0.3278809200630848,-0.6714568193923945,-0.647552896956181,-0.5926611938402412,-0.6181692799785232,-0.603928085403076,-0.5792009602660718,-0.25195048196113967,-0.13043948815923287,-0.24046806490353753,-0.28935020536658856,-0.2491820790027043,-0.2656815422600231,-0.7612903530032407,-0.6334088998352397,-0.025814945704953216,-0.5893254079810573,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,-0.5423386161771548,-0.6720917325573974,0
-0.2108358992264282,0.2101602178281591,0.1635863889738012,-0.5096754294844392,-0.4087558993077041,-0.3952003669979092,-0.35245345690250957,-0.3202774342191409,-0.3278809200630848,0.11064429774046362,0.17188940600803726,0.22759749724419928,0.3247917733266726,0.4383174035597531,0.5173668367082519,-0.16148738568631182,-0.1272748563714334,-0.12700445979866468,-0.053436171003567755,-0.05304365213070713,-0.12521267860904475,0.46386273595731553,-0.21739051364416795,-0.7008303234650314,0.02411149214449167,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,-0.8473114745200548,-0.414297393343856,0
-0.9815274952154313,-1.1330786797599788,-0.5954792416811474,-0.5096754294844392,-0.4087558993077041,-0.3952003669979092,2.455632192141047,-0.3202774342191409,-0.3278809200630848,-0.44005792569473146,-0.3932533844650063,-0.30563838000692745,-0.28212756170375874,-0.22643892929715517,-0.1639714044226017,-0.16148738568631182,-0.040572615609804435,-0.297199867455974,-0.18095727065925468,-0.11842312775470619,-0.2937753149902188,-0.3406231180248393,-0.44538148705194236,-0.6083271075547224,0.1485273781697851,0.09319007383800111,1.3119043965984567,0.10636890381555363,-0.8462059281666626,0.6373905567063289,0
0.3286482179658739,-1.1330786797599788,-0.7039171889175687,-0.5096754294844392,-0.4087558993077041,-0.3952003669979092,-0.35245345690250957,-0.3202774342191409,-0.3278809200630848,-0.6969310553730699,-0.6922599616004248,-0.6791657601341152,-0.6737179872567813,-0.6642513982528857,-0.6538872430212357,-0.3424135782359676,-0.2573282175138769,-0.297199867455974,-0.30847837031494163,-0.3145615546267034,-0.2937753149902188,-0.8338543015251852,-0.8557652391859364,-0.8296163677292568,-1.0744037996730313,-0.4944022058927581,-0.6728984683744355,-0.5364197566611106,-0.44070731926174517,-0.6571691822118032,1
